"GEO_ID","NAME","B01003_001M","B01003_001E",
"Geography","Geographic Area Name","Margin of Error!!Total","Estimate!!Total",
"1600000US0174688","Tallassee city, Alabama","527","4683",
"1600000US0174976","Tarrant city, Alabama","30","6524",
"1600000US0175096","Taylor town, Alabama","435","2657",
"1600000US0175768","Theodore CDP, Alabama","519","6147",
"1600000US0175936","Thomaston town, Alabama","142","400",
"1600000US0175960","Thomasville city, Alabama","26","4293",
"1600000US0176080","Thorsby town, Alabama","343","2239",
"1600000US0176200","Tibbie CDP, Alabama","201","140",
"1600000US0176208","Tidmore Bend CDP, Alabama","171","911",
"1600000US0176320","Tillmans Corner CDP, Alabama","995","16454",
"1600000US0176584","Town Creek town, Alabama","284","1068",
"1600000US0176632","Toxey town, Alabama","61","130",
"1600000US0176680","Trafford town, Alabama","201","708",
"1600000US0176824","Triana town, Alabama","119","467",
"1600000US0176872","Trinity town, Alabama","275","2098",
"1600000US0176920","Troy city, Alabama","32","17207",
"1600000US0176944","Trussville city, Alabama","181","18609",
"1600000US0177256","Tuscaloosa city, Alabama","99","87663",
"1600000US0177280","Tuscumbia city, Alabama","32","8315",
"1600000US0177304","Tuskegee city, Alabama","49","10189",
"1600000US0177352","Twin town, Alabama","214","468",
"1600000US0177580","Underwood-Petersville CDP, Alabama","469","3482",
"1600000US0177616","Union town, Alabama","143","273",
"1600000US0177784","Union Grove town, Alabama","61","129",
"1600000US0177880","Union Springs city, Alabama","12","4100",
"1600000US0177904","Uniontown town, Alabama","371","1784",
"1600000US0178120","Uriah CDP, Alabama","227","442",
"1600000US0178204","Valley city, Alabama","39","9527",
"1600000US0178232","Valley Grande city, Alabama","22","4011",
"1600000US0178240","Valley Head town, Alabama","155","567",
"1600000US0178264","Vance town, Alabama","256","1384",
"1600000US0178312","Vandiver CDP, Alabama","318","1168",
"1600000US0178480","Vernon city, Alabama","398","2327",
"1600000US0178552","Vestavia Hills city, Alabama","76","33305",
"1600000US0178984","Vina town, Alabama","139","376",
"1600000US0179008","Vincent town, Alabama","353","1916",
"1600000US0179032","Vinegar Bend CDP, Alabama","254","271",
"1600000US0179272","Vredenburgh town, Alabama","111","199",
"1600000US0179344","Wadley town, Alabama","318","940",
"1600000US0179488","Waldo town, Alabama","118","265",
"1600000US0179728","Walnut Grove town, Alabama","199","831",
"1600000US0179944","Warrior city, Alabama","17","3184",
"1600000US0180064","Waterloo town, Alabama","60","156",
"1600000US0180256","Waverly town, Alabama","68","194",
"1600000US0180352","Weaver city, Alabama","44","2962",
"1600000US0180376","Webb town, Alabama","257","1539",
"1600000US0180496","Wedowee town, Alabama","239","1106",
"1600000US0180736","Weogufka CDP, Alabama","95","187",
"1600000US0180928","West Blocton town, Alabama","311","1629",
"1600000US0181084","West End-Cobb Town CDP, Alabama","487","3899",
"1600000US0181336","West Jefferson town, Alabama","116","386",
"1600000US0181504","Westover town, Alabama","245","822",
"1600000US0181528","West Point town, Alabama","232","729",
"1600000US0181720","Wetumpka city, Alabama","51","6480",
"1600000US0181744","Whatley CDP, Alabama","131","114",
"1600000US0181912","White Hall town, Alabama","166","823",
"1600000US0182104","White Plains CDP, Alabama","290","761",
"1600000US0182176","Whitesboro CDP, Alabama","333","2281",
"1600000US0182848","Wilsonville town, Alabama","345","1867",
"1600000US0182872","Wilton town, Alabama","143","881",
"1600000US0182992","Winfield city, Alabama","325","4857",
"1600000US0183400","Woodland town, Alabama","134","253",
"1600000US0183640","Woodstock town, Alabama","410","1724",
"1600000US0183664","Woodville town, Alabama","173","866",
"1600000US0183976","Yellow Bluff town, Alabama","101","159",
"1600000US0184096","York city, Alabama","19","2583",
"1600000US0200065","Adak city, Alaska","35","58",
"1600000US0200650","Akhiok city, Alaska","73","99",
"1600000US0200760","Akiachak CDP, Alaska","129","633",
"1600000US0200870","Akiak city, Alaska","82","306",
"1600000US0201090","Akutan city, Alaska","486","1596",
"1600000US0201200","Alakanuk city, Alaska","95","504",
"1600000US0201305","Alatna CDP, Alaska","14","10",
"1600000US0201390","Alcan Border CDP, Alaska","37","25",
"1600000US0201420","Aleknagik city, Alaska","83","285",
"1600000US0201560","Aleneva CDP, Alaska","109","0",
"1600000US0201860","Allakaket city, Alaska","24","59",
"1600000US0201970","Ambler city, Alaska","120","319",
"1600000US0202080","Anaktuvuk Pass city, Alaska","121","413",
"1600000US0203000","Anchorage municipality, Alaska","*****","284267",
"1600000US0203110","Anchor Point CDP, Alaska","262","2099",
"1600000US0203220","Anderson city, Alaska","135","353",
"1600000US0203440","Angoon city, Alaska","108","505",
"1600000US0203550","Aniak city, Alaska","112","531",
"1600000US0203880","Anvik city, Alaska","42","78",
"1600000US0203990","Arctic Village CDP, Alaska","35","83",
"1600000US0204210","Atka city, Alaska","22","24",
"1600000US0204430","Atmautluak CDP, Alaska","96","309",
"1600000US0204500","Atqasuk city, Alaska","128","380",
"1600000US0204670","Attu Station CDP, Alaska","209","121",
"1600000US0205000","Badger CDP, Alaska","1054","18146",
"1600000US0205200","Barrow city, Alaska","15","4139",
"1600000US0205585","Bear Creek CDP, Alaska","518","3053",
"1600000US0205750","Beaver CDP, Alaska","42","78",
"1600000US0206245","Beluga CDP, Alaska","59","42",
"1600000US0206520","Bethel city, Alaska","15","5971",
"1600000US0206630","Bettles city, Alaska","22","22",
"1600000US0206850","Big Delta CDP, Alaska","245","535",
"1600000US0207070","Big Lake CDP, Alaska","537","3250",
"1600000US0207620","Birch Creek CDP, Alaska","16","27",
"1600000US0208740","Brevig Mission city, Alaska","88","315",
"1600000US0209600","Buckland city, Alaska","126","492",
"1600000US0209657","Buffalo Soapstone CDP, Alaska","176","687",
"1600000US0209710","Butte CDP, Alaska","315","3521",
"1600000US0210150","Cantwell CDP, Alaska","50","119",
"1600000US0211690","Central CDP, Alaska","45","132",
"1600000US0211800","Chalkyitsik CDP, Alaska","33","52",
"1600000US0212350","Chase CDP, Alaska","113","79",
"1600000US0212680","Chefornak city, Alaska","118","401",
"1600000US0212920","Chena Ridge CDP, Alaska","517","5625",
"1600000US0212970","Chenega CDP, Alaska","56","83",
"1600000US0213230","Chevak city, Alaska","148","944",
"1600000US0213340","Chickaloon CDP, Alaska","74","135",
"1600000US0213450","Chicken CDP, Alaska","18","12",
"1600000US0213550","Chignik city, Alaska","73","163",
"1600000US0213670","Chignik Lagoon CDP, Alaska","41","83",
"1600000US0213780","Chignik Lake CDP, Alaska","57","93",
"1600000US0213860","Chiniak CDP, Alaska","38","26",
"1600000US0213890","Chisana CDP, Alaska","109","0",
"1600000US0214000","Chistochina CDP, Alaska","77","123",
"1600000US0214110","Chitina CDP, Alaska","52","120",
"1600000US0214330","Chuathbaluk city, Alaska","55","89",
"1600000US0214880","Circle CDP, Alaska","38","58",
"1600000US0215320","Clam Gulch CDP, Alaska","53","80",
"1600000US0215430","Clark's Point city, Alaska","23","56",
"1600000US0216360","Coffman Cove city, Alaska","31","58",
"1600000US0216420","Cohoe CDP, Alaska","167","919",
"1600000US0216530","Cold Bay city, Alaska","25","36",
"1600000US0216630","Coldfoot CDP, Alaska","109","0",
"1600000US0216750","College CDP, Alaska","897","13269",
"1600000US0217190","Cooper Landing CDP, Alaska","156","313",
"1600000US0217300","Copper Center CDP, Alaska","110","363",
"1600000US0217410","Cordova city, Alaska","270","2491",
"1600000US0217670","Covenant Life CDP, Alaska","75","59",
"1600000US0217740","Craig city, Alaska","153","1341",
"1600000US0217850","Crooked Creek CDP, Alaska","59","130",
"1600000US0217960","Crown Point CDP, Alaska","109","0",
"1600000US0218510","Deering city, Alaska","23","65",
"1600000US0218620","Delta Junction city, Alaska","183","1027",
"1600000US0218675","Deltana CDP, Alaska","389","1760",
"1600000US0218925","Diamond Ridge CDP, Alaska","188","1007",
"1600000US0218950","Dillingham city, Alaska","153","2208",
"1600000US0219060","Diomede city, Alaska","48","126",
"1600000US0219720","Dot Lake CDP, Alaska","16","11",
"1600000US0219750","Dot Lake Village CDP, Alaska","40","68",
"1600000US0220020","Dry Creek CDP, Alaska","109","0",
"1600000US0220380","Eagle city, Alaska","31","51",
"1600000US0220600","Eagle Village CDP, Alaska","28","41",
"1600000US0220970","Edna Bay CDP, Alaska","64","59",
"1600000US0221040","Eek city, Alaska","66","208",
"1600000US0221150","Egegik city, Alaska","31","42",
"1600000US0221370","Eielson AFB CDP, Alaska","864","4198",
"1600000US0221810","Ekwok city, Alaska","73","174",
"1600000US0222140","Elfin Cove CDP, Alaska","18","18",
"1600000US0222250","Elim city, Alaska","83","330",
"1600000US0222910","Emmonak city, Alaska","148","830",
"1600000US0223460","Ester CDP, Alaska","532","1956",
"1600000US0223720","Eureka Roadhouse CDP, Alaska","57","38",
"1600000US0223790","Evansville CDP, Alaska","17","24",
"1600000US0223900","Excursion Inlet CDP, Alaska","109","0",
"1600000US0224230","Fairbanks city, Alaska","32","31178",
"1600000US0224660","False Pass city, Alaska","14","15",
"1600000US0224980","Farmers Loop CDP, Alaska","559","3938",
"1600000US0225000","Farm Loop CDP, Alaska","285","1104",
"1600000US0225220","Ferry CDP, Alaska","109","0",
"1600000US0225550","Fishhook CDP, Alaska","621","4738",
"1600000US0225880","Flat CDP, Alaska","109","0",
"1600000US0226100","Fort Greely CDP, Alaska","289","1105",
"1600000US0226760","Fort Yukon city, Alaska","97","548",
"1600000US0226835","Four Mile Road CDP, Alaska","26","43",
"1600000US0226870","Fox CDP, Alaska","304","516",
"1600000US0226910","Fox River CDP, Alaska","183","786",
"1600000US0227090","Fritz Creek CDP, Alaska","222","1729",
"1600000US0227145","Funny River CDP, Alaska","166","608",
"1600000US0227420","Gakona CDP, Alaska","101","194",
"1600000US0227530","Galena city, Alaska","103","485",
"1600000US0227640","Gambell city, Alaska","105","613",
"1600000US0227700","Game Creek CDP, Alaska","29","19",
"1600000US0228200","Gateway CDP, Alaska","442","5518",
"1600000US0228590","Glacier View CDP, Alaska","93","323",
"1600000US0228740","Glennallen CDP, Alaska","183","552",
"1600000US0229130","Goldstream CDP, Alaska","558","3196",
"1600000US0229180","Golovin city, Alaska","44","117",
"1600000US0229290","Goodnews Bay city, Alaska","77","358",
"1600000US0230060","Grayling city, Alaska","82","208",
"1600000US0230500","Gulkana CDP, Alaska","63","87",
"1600000US0230940","Gustavus city, Alaska","102","424",
"1600000US0231050","Haines CDP, Alaska","353","1307",
"1600000US0231270","Halibut Cove CDP, Alaska","109","0",
"1600000US0231710","Happy Valley CDP, Alaska","131","484",
"1600000US0231765","Harding-Birch Lakes CDP, Alaska","156","235",
"1600000US0232150","Healy CDP, Alaska","188","492",
"1600000US0232310","Healy Lake CDP, Alaska","19","13",
"1600000US0232550","Hobart Bay CDP, Alaska","109","0",
"1600000US0232810","Hollis CDP, Alaska","91","142",
"1600000US0233030","Holy Cross city, Alaska","81","281",
"1600000US0233140","Homer city, Alaska","42","4969",
"1600000US0233360","Hoonah city, Alaska","139","678",
"1600000US0233470","Hooper Bay city, Alaska","182","1218",
"1600000US0233580","Hope CDP, Alaska","104","196",
"1600000US0233800","Houston city, Alaska","182","1664",
"1600000US0233910","Hughes city, Alaska","33","80",
"1600000US0234350","Huslia city, Alaska","57","257",
"1600000US0234460","Hydaburg city, Alaska","103","473",
"1600000US0234570","Hyder CDP, Alaska","91","125",
"1600000US0234790","Igiugig CDP, Alaska","34","47",
"1600000US0235120","Iliamna CDP, Alaska","54","81",
"1600000US0235890","Ivanof Bay CDP, Alaska","109","0",
"1600000US0236400","Juneau city and borough, Alaska","*****","30975",
"1600000US0236550","Kachemak city, Alaska","111","492",
"1600000US0236770","Kake city, Alaska","140","562",
"1600000US0236990","Kaktovik city, Alaska","157","547",
"1600000US0237250","Kalifornsky CDP, Alaska","524","7478",
"1600000US0237430","Kaltag city, Alaska","45","168",
"1600000US0237540","Karluk CDP, Alaska","41","58",
"1600000US0237650","Kasaan city, Alaska","33","48",
"1600000US0237975","Kasigluk CDP, Alaska","143","518",
"1600000US0238090","Kasilof CDP, Alaska","147","333",
"1600000US0238420","Kenai city, Alaska","30","7004",
"1600000US0238910","Kenny Lake CDP, Alaska","119","195",
"1600000US0238970","Ketchikan city, Alaska","29","7994",
"1600000US0239300","Kiana city, Alaska","94","338",
"1600000US0239410","King Cove city, Alaska","335","702",
"1600000US0239630","King Salmon CDP, Alaska","95","384",
"1600000US0239740","Kipnuk CDP, Alaska","134","595",
"1600000US0239960","Kivalina city, Alaska","98","381",
"1600000US0240400","Klawock city, Alaska","131","649",
"1600000US0240510","Klukwan CDP, Alaska","53","141",
"1600000US0240645","Knik-Fairview CDP, Alaska","666","12234",
"1600000US0240670","Knik River CDP, Alaska","156","717",
"1600000US0240840","Kobuk city, Alaska","80","147",
"1600000US0240950","Kodiak city, Alaska","26","6023",
"1600000US0241210","Kodiak Station CDP, Alaska","343","1585",
"1600000US0241280","Kokhanok CDP, Alaska","55","130",
"1600000US0241500","Koliganek CDP, Alaska","84","236",
"1600000US0241610","Kongiganak CDP, Alaska","96","394",
"1600000US0241720","Kotlik city, Alaska","124","581",
"1600000US0241830","Kotzebue city, Alaska","25","3178",
"1600000US0241940","Koyuk city, Alaska","73","328",
"1600000US0242050","Koyukuk city, Alaska","33","99",
"1600000US0242160","Kupreanof city, Alaska","42","50",
"1600000US0242380","Kwethluk city, Alaska","140","644",
"1600000US0242490","Kwigillingok CDP, Alaska","76","245",
"1600000US0242805","Lake Louise CDP, Alaska","109","0",
"1600000US0242820","Lake Minchumina CDP, Alaska","109","0",
"1600000US0242832","Lakes CDP, Alaska","601","9125",
"1600000US0243040","Larsen Bay city, Alaska","55","60",
"1600000US0243260","Lazy Mountain CDP, Alaska","199","974",
"1600000US0243810","Levelock CDP, Alaska","85","193",
"1600000US0244030","Lime Village CDP, Alaska","21","22",
"1600000US0244580","Livengood CDP, Alaska","67","69",
"1600000US0245020","Loring CDP, Alaska","109","0",
"1600000US0245295","Lowell Point CDP, Alaska","51","33",
"1600000US0245460","Lower Kalskag city, Alaska","64","244",
"1600000US0245700","Lutak CDP, Alaska","10","6",
"1600000US0245790","McCarthy CDP, Alaska","49","32",
"1600000US0246010","McGrath city, Alaska","77","379",
"1600000US0246560","McKinley Park CDP, Alaska","90","158",
"1600000US0246780","Manley Hot Springs CDP, Alaska","49","75",
"1600000US0246890","Manokotak city, Alaska","79","341",
"1600000US0247000","Marshall city, Alaska","85","382",
"1600000US0247735","Meadow Lakes CDP, Alaska","582","6634",
"1600000US0247990","Mekoryuk city, Alaska","58","201",
"1600000US0248200","Mendeltna CDP, Alaska","28","20",
"1600000US0248540","Mentasta Lake CDP, Alaska","72","159",
"1600000US0248590","Mertarvik CDP, Alaska","109","0",
"1600000US0248870","Metlakatla CDP, Alaska","115","1427",
"1600000US0249530","Minto CDP, Alaska","57","160",
"1600000US0250080","Moose Creek CDP, Alaska","231","531",
"1600000US0250190","Moose Pass CDP, Alaska","177","303",
"1600000US0250800","Mosquito Lake CDP, Alaska","89","136",
"1600000US0251180","Mountain Village city, Alaska","110","765",
"1600000US0251455","Mud Bay CDP, Alaska","98","96",
"1600000US0251960","Nabesna CDP, Alaska","109","0",
